Internship_id,Internship_Title,Company_Name,Industry,Company_Type,Internship_Type,City,State,Work_Mode,Department,Duration,Stipend_Min,Stipend_Max,Source_Platform,Post_Link,Duration_Months,Duration_Category,Stipend_Status,Average_Stipend,City_Clean,State_Clean,Stipend_Flag,Stipend_Range,Stipend_Midpoint,Has_Stipend,Is_Remote,Is_Hybrid,Is_Onsite,Is_Full_Time,Is_Part_Time,Skill_Count,Technical_Skill_Count,Soft_Skill_Count,HR_Tool_Count,Education_Level
A4078,Learning & Development Intern,Cognizant,Fintech,MNC,Part-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2213,3.0,Medium-term,Paid,27500.0,Bengaluru,Karnataka,Normal,15000.0,27500.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4079,HR Operations Intern,Capgemini,Manufacturing,Enterprise,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/noida/intern-2214,2.0,Short-term,Paid,27500.0,Noida,Uttar Pradesh,Normal,15000.0,27500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4080,Learning & Development Intern,TCS,Fintech,MNC,Part-time,New Delhi,Delhi,Remote,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2215,3.0,Medium-term,Paid,22500.0,New Delhi,Delhi,Normal,15000.0,22500.0,1,1,0,0,0,1,3,1,1,1,Postgraduate
A4081,HR Operations Intern,Genpact,Telecom,Startup,Part-time,Pune,Maharashtra,On-site,Human Resources,3 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/pune/intern-2216,3.0,Medium-term,Paid,22500.0,Pune,Maharashtra,Normal,5000.0,22500.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4082,Talent Acquisition Intern,Byju's,FMCG,MNC,Full-time,Gurugram,Haryana,Remote,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/gurugram/intern-2217,2.0,Short-term,Paid,22500.0,Gurugram,Haryana,Normal,15000.0,22500.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4083,Recruitment Intern,Genpact,E-commerce,Private Limited,Part-time,Hyderabad,Telangana,On-site,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2218,3.0,Medium-term,Paid,22500.0,Hyderabad,Telangana,Normal,15000.0,22500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4084,Recruitment Intern,PhonePe,FMCG,Startup,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/noida/intern-2219,2.0,Short-term,Paid,25000.0,Noida,Uttar Pradesh,Normal,10000.0,25000.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4085,HR Operations Intern,Razorpay,Telecom,MNC,Full-time,Pune,Maharashtra,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2220,3.0,Medium-term,Paid,22500.0,Pune,Maharashtra,Normal,15000.0,22500.0,1,0,1,0,1,0,3,1,1,1,Postgraduate
A4086,HR Operations Intern,Cognizant,EdTech,Public Limited,Full-time,New Delhi,Delhi,Remote,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2221,6.0,Long-term,Paid,27500.0,New Delhi,Delhi,Normal,15000.0,27500.0,1,1,0,0,1,0,3,1,1,1,Postgraduate
A4087,HR Intern,PhonePe,Manufacturing,Public Limited,Full-time,Chennai,Tamil Nadu,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/chennai/intern-2222,3.0,Medium-term,Paid,27500.0,Chennai,Tamil Nadu,Normal,15000.0,27500.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4088,HR Intern,Blinkit,Logistics,Enterprise,Part-time,Hyderabad,Telangana,On-site,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2223,6.0,Long-term,Paid,27500.0,Hyderabad,Telangana,Normal,15000.0,27500.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4089,Learning & Development Intern,Capgemini,Healthcare,MNC,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2224,6.0,Long-term,Paid,20000.0,Ahmedabad,Gujarat,Normal,10000.0,20000.0,1,0,1,0,0,1,3,1,1,1,Graduate
A4090,HR Intern,Cognizant,E-commerce,Public Limited,Full-time,Kolkata,West Bengal,Remote,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/kolkata/intern-2225,6.0,Long-term,Paid,22500.0,Kolkata,West Bengal,Normal,15000.0,22500.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4091,HR Operations Intern,Oracle,Telecom,MNC,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,6 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2226,6.0,Long-term,Paid,15000.0,Ahmedabad,Gujarat,Normal,10000.0,15000.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4092,Recruitment Intern,Deloitte,Banking & Financial Services,Private Limited,Full-time,Kolkata,West Bengal,Remote,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2227,3.0,Medium-term,Paid,20000.0,Kolkata,West Bengal,Normal,10000.0,20000.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4093,Learning & Development Intern,Genpact,FMCG,Public Limited,Part-time,Mumbai,Maharashtra,Remote,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/mumbai/intern-2228,6.0,Long-term,Paid,12500.0,Mumbai,Maharashtra,Normal,5000.0,12500.0,1,1,0,0,0,1,3,1,1,1,Graduate
A4094,HR Operations Intern,Byju's,Logistics,Enterprise,Full-time,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/noida/intern-2229,3.0,Medium-term,Paid,15000.0,Noida,Uttar Pradesh,Normal,10000.0,15000.0,1,0,1,0,1,0,3,1,1,1,Postgraduate
A4095,Recruitment Intern,Genpact,Telecom,Public Limited,Full-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2230,2.0,Short-term,Paid,22500.0,Noida,Uttar Pradesh,Normal,5000.0,22500.0,1,0,0,1,1,0,3,1,1,1,Graduate
A4096,HR Intern,TCS,Healthcare,Startup,Part-time,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/chennai/intern-2231,6.0,Long-term,Paid,12500.0,Chennai,Tamil Nadu,Normal,5000.0,12500.0,1,0,1,0,0,1,3,1,1,1,Graduate
A4097,Recruitment Intern,IBM,Fintech,Public Limited,Full-time,New Delhi,Delhi,Remote,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2232,6.0,Long-term,Paid,12500.0,New Delhi,Delhi,Normal,5000.0,12500.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4098,HR Operations Intern,Razorpay,EdTech,MNC,Part-time,New Delhi,Delhi,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2233,6.0,Long-term,Paid,17500.0,New Delhi,Delhi,Normal,15000.0,17500.0,1,1,0,0,0,1,3,1,1,1,Graduate
A4099,Recruitment Intern,KPMG,Information Technology,Enterprise,Full-time,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/noida/intern-2234,3.0,Medium-term,Paid,22500.0,Noida,Uttar Pradesh,Normal,15000.0,22500.0,1,0,1,0,1,0,3,1,1,1,Graduate
A4100,HR Operations Intern,EY,Manufacturing,Startup,Full-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2235,6.0,Long-term,Paid,22500.0,Kolkata,West Bengal,Normal,5000.0,22500.0,1,0,0,1,1,0,3,1,1,1,Graduate
A4101,Talent Acquisition Intern,Tata Motors,Logistics,Private Limited,Full-time,Pune,Maharashtra,Hybrid,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2236,6.0,Long-term,Paid,17500.0,Pune,Maharashtra,Normal,5000.0,17500.0,1,0,1,0,1,0,3,1,1,1,Postgraduate
A4102,Recruitment Intern,Tata Motors,EdTech,Private Limited,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2237,2.0,Short-term,Paid,22500.0,Noida,Uttar Pradesh,Normal,5000.0,22500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4103,Learning & Development Intern,IBM,Telecom,MNC,Full-time,Mumbai,Maharashtra,Hybrid,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2238,6.0,Long-term,Paid,22500.0,Mumbai,Maharashtra,Normal,5000.0,22500.0,1,0,1,0,1,0,3,1,1,1,Postgraduate
A4104,HR Operations Intern,Amazon,EdTech,Public Limited,Full-time,Ahmedabad,Gujarat,Remote,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2239,2.0,Short-term,Paid,27500.0,Ahmedabad,Gujarat,Normal,15000.0,27500.0,1,1,0,0,1,0,3,1,1,1,Postgraduate
A4105,HR Operations Intern,IBM,EdTech,Public Limited,Part-time,Hyderabad,Telangana,Hybrid,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2240,6.0,Long-term,Paid,22500.0,Hyderabad,Telangana,Normal,5000.0,22500.0,1,0,1,0,0,1,3,1,1,1,Postgraduate
A4106,HR Intern,Myntra,Fintech,MNC,Part-time,Gurugram,Haryana,On-site,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2241,6.0,Long-term,Paid,20000.0,Gurugram,Haryana,Normal,10000.0,20000.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4107,HR Intern,Razorpay,Fintech,Enterprise,Part-time,Chennai,Tamil Nadu,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/chennai/intern-2242,2.0,Short-term,Paid,17500.0,Chennai,Tamil Nadu,Normal,5000.0,17500.0,1,1,0,0,0,1,3,1,1,1,Postgraduate
A4108,Recruitment Intern,Byju's,Healthcare,Startup,Part-time,Mumbai,Maharashtra,Remote,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2243,6.0,Long-term,Paid,22500.0,Mumbai,Maharashtra,Normal,5000.0,22500.0,1,1,0,0,0,1,3,1,1,1,Postgraduate
A4109,Learning & Development Intern,Tech Mahindra,EdTech,Private Limited,Full-time,New Delhi,Delhi,Hybrid,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2244,2.0,Short-term,Paid,20000.0,New Delhi,Delhi,Normal,10000.0,20000.0,1,0,1,0,1,0,3,1,1,1,Graduate
A4110,HR Operations Intern,Byju's,Banking & Financial Services,Startup,Full-time,Mumbai,Maharashtra,Hybrid,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2245,2.0,Short-term,Paid,22500.0,Mumbai,Maharashtra,Normal,5000.0,22500.0,1,0,1,0,1,0,3,1,1,1,Graduate
A4111,HR Operations Intern,IBM,Telecom,Public Limited,Full-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2246,2.0,Short-term,Paid,22500.0,Noida,Uttar Pradesh,Normal,5000.0,22500.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4112,HR Operations Intern,Capgemini,Manufacturing,Private Limited,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/noida/intern-2247,3.0,Medium-term,Paid,22500.0,Noida,Uttar Pradesh,Normal,15000.0,22500.0,1,0,1,0,0,1,3,1,1,1,Postgraduate
A4113,Recruitment Intern,Cognizant,FMCG,MNC,Part-time,Chennai,Tamil Nadu,Remote,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/chennai/intern-2248,3.0,Medium-term,Paid,20000.0,Chennai,Tamil Nadu,Normal,10000.0,20000.0,1,1,0,0,0,1,3,1,1,1,Postgraduate
A4114,HR Intern,Swiggy,Logistics,Startup,Part-time,Ahmedabad,Gujarat,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2249,2.0,Short-term,Paid,17500.0,Ahmedabad,Gujarat,Normal,5000.0,17500.0,1,1,0,0,0,1,3,1,1,1,Graduate
A4115,Talent Acquisition Intern,Byju's,Fintech,Private Limited,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2250,2.0,Short-term,Paid,20000.0,Noida,Uttar Pradesh,Normal,10000.0,20000.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4116,Recruitment Intern,PwC,Banking & Financial Services,MNC,Full-time,Bengaluru,Karnataka,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2251,2.0,Short-term,Paid,17500.0,Bengaluru,Karnataka,Normal,5000.0,17500.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4117,HR Intern,Tata Motors,Telecom,Enterprise,Full-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/kolkata/intern-2252,3.0,Medium-term,Paid,17500.0,Kolkata,West Bengal,Normal,5000.0,17500.0,1,0,0,1,1,0,3,1,1,1,Graduate
A4118,Recruitment Intern,Capgemini,E-commerce,MNC,Full-time,Gurugram,Haryana,On-site,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/gurugram/intern-2253,3.0,Medium-term,Paid,22500.0,Gurugram,Haryana,Normal,15000.0,22500.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4119,HR Intern,Myntra,E-commerce,Private Limited,Full-time,Gurugram,Haryana,Remote,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2254,6.0,Long-term,Paid,22500.0,Gurugram,Haryana,Normal,5000.0,22500.0,1,1,0,0,1,0,3,1,1,1,Postgraduate
A4120,Learning & Development Intern,Tech Mahindra,EdTech,Private Limited,Full-time,New Delhi,Delhi,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2255,6.0,Long-term,Paid,17500.0,New Delhi,Delhi,Normal,15000.0,17500.0,1,1,0,0,1,0,3,1,1,1,Postgraduate
A4121,HR Operations Intern,HCL Tech,EdTech,Private Limited,Part-time,Pune,Maharashtra,On-site,Human Resources,6 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2256,6.0,Long-term,Paid,25000.0,Pune,Maharashtra,Normal,10000.0,25000.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4122,HR Operations Intern,PwC,Telecom,Startup,Full-time,Gurugram,Haryana,On-site,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2257,6.0,Long-term,Paid,20000.0,Gurugram,Haryana,Normal,10000.0,20000.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4123,Talent Acquisition Intern,HCL Tech,EdTech,Enterprise,Full-time,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2258,2.0,Short-term,Paid,20000.0,Hyderabad,Telangana,Normal,10000.0,20000.0,1,0,1,0,1,0,3,1,1,1,Postgraduate
A4124,HR Operations Intern,Myntra,Banking & Financial Services,Startup,Full-time,Pune,Maharashtra,Remote,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2259,3.0,Medium-term,Paid,15000.0,Pune,Maharashtra,Normal,10000.0,15000.0,1,1,0,0,1,0,3,1,1,1,Postgraduate
A4125,HR Operations Intern,Amazon,Healthcare,Private Limited,Full-time,Bengaluru,Karnataka,Remote,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2260,3.0,Medium-term,Paid,15000.0,Bengaluru,Karnataka,Normal,10000.0,15000.0,1,1,0,0,1,0,3,1,1,1,Postgraduate
A4126,Talent Acquisition Intern,Zomato,Healthcare,Private Limited,Full-time,New Delhi,Delhi,Remote,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2261,3.0,Medium-term,Paid,27500.0,New Delhi,Delhi,Normal,15000.0,27500.0,1,1,0,0,1,0,3,1,1,1,Postgraduate
A4127,Talent Acquisition Intern,Flipkart,Fintech,Enterprise,Part-time,Kolkata,West Bengal,Remote,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2262,3.0,Medium-term,Paid,20000.0,Kolkata,West Bengal,Normal,10000.0,20000.0,1,1,0,0,0,1,3,1,1,1,Postgraduate
A4128,Recruitment Intern,Tata Motors,E-commerce,Startup,Part-time,Gurugram,Haryana,Hybrid,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/gurugram/intern-2263,3.0,Medium-term,Paid,12500.0,Gurugram,Haryana,Normal,5000.0,12500.0,1,0,1,0,0,1,3,1,1,1,Postgraduate
A4129,Recruitment Intern,LTIMindtree,FMCG,Private Limited,Part-time,Chennai,Tamil Nadu,Hybrid,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/chennai/intern-2264,3.0,Medium-term,Paid,27500.0,Chennai,Tamil Nadu,Normal,15000.0,27500.0,1,0,1,0,0,1,3,1,1,1,Graduate
A4130,Talent Acquisition Intern,IBM,Telecom,Public Limited,Full-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2265,3.0,Medium-term,Paid,20000.0,Mumbai,Maharashtra,Normal,10000.0,20000.0,1,0,0,1,1,0,3,1,1,1,Graduate
A4131,HR Intern,Myntra,FMCG,Startup,Full-time,Gurugram,Haryana,Remote,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2266,3.0,Medium-term,Paid,17500.0,Gurugram,Haryana,Normal,15000.0,17500.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4132,Learning & Development Intern,EY,Manufacturing,Enterprise,Full-time,New Delhi,Delhi,Remote,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2267,6.0,Long-term,Paid,20000.0,New Delhi,Delhi,Normal,10000.0,20000.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4133,Recruitment Intern,HDFC Bank,Telecom,Private Limited,Full-time,Chennai,Tamil Nadu,On-site,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/chennai/intern-2268,3.0,Medium-term,Paid,17500.0,Chennai,Tamil Nadu,Normal,15000.0,17500.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4134,Learning & Development Intern,Razorpay,Information Technology,Public Limited,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2269,6.0,Long-term,Paid,17500.0,Noida,Uttar Pradesh,Normal,15000.0,17500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4135,Learning & Development Intern,Reliance Industries,FMCG,Startup,Part-time,Ahmedabad,Gujarat,Remote,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2270,6.0,Long-term,Paid,22500.0,Ahmedabad,Gujarat,Normal,5000.0,22500.0,1,1,0,0,0,1,3,1,1,1,Graduate
A4136,Talent Acquisition Intern,Byju's,EdTech,MNC,Part-time,Noida,Uttar Pradesh,On-site,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2271,3.0,Medium-term,Paid,20000.0,Noida,Uttar Pradesh,Normal,10000.0,20000.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4137,HR Operations Intern,Tech Mahindra,Banking & Financial Services,Startup,Part-time,Pune,Maharashtra,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/pune/intern-2272,3.0,Medium-term,Paid,27500.0,Pune,Maharashtra,Normal,15000.0,27500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4138,Learning & Development Intern,PhonePe,FMCG,Enterprise,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,6 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/noida/intern-2273,6.0,Long-term,Paid,15000.0,Noida,Uttar Pradesh,Normal,10000.0,15000.0,1,0,1,0,0,1,3,1,1,1,Postgraduate
A4139,HR Operations Intern,Byju's,Information Technology,Private Limited,Part-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/kolkata/intern-2274,3.0,Medium-term,Paid,17500.0,Kolkata,West Bengal,Normal,5000.0,17500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4140,Learning & Development Intern,Byju's,Fintech,Public Limited,Part-time,Bengaluru,Karnataka,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2275,2.0,Short-term,Paid,17500.0,Bengaluru,Karnataka,Normal,5000.0,17500.0,1,1,0,0,0,1,3,1,1,1,Postgraduate
A4141,HR Intern,KPMG,EdTech,MNC,Part-time,Pune,Maharashtra,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/pune/intern-2276,3.0,Medium-term,Paid,27500.0,Pune,Maharashtra,Normal,15000.0,27500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4142,HR Operations Intern,HDFC Bank,Telecom,Startup,Part-time,Pune,Maharashtra,Remote,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2277,6.0,Long-term,Paid,17500.0,Pune,Maharashtra,Normal,5000.0,17500.0,1,1,0,0,0,1,3,1,1,1,Postgraduate
A4143,Learning & Development Intern,PhonePe,EdTech,Enterprise,Full-time,Bengaluru,Karnataka,On-site,Human Resources,6 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2278,6.0,Long-term,Paid,25000.0,Bengaluru,Karnataka,Normal,10000.0,25000.0,1,0,0,1,1,0,3,1,1,1,Graduate
A4144,HR Operations Intern,ICICI Bank,Fintech,Public Limited,Full-time,Pune,Maharashtra,Remote,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2279,6.0,Long-term,Paid,22500.0,Pune,Maharashtra,Normal,15000.0,22500.0,1,1,0,0,1,0,3,1,1,1,Graduate
A4145,HR Intern,IBM,Manufacturing,Private Limited,Part-time,Chennai,Tamil Nadu,Remote,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/chennai/intern-2280,6.0,Long-term,Paid,12500.0,Chennai,Tamil Nadu,Normal,5000.0,12500.0,1,1,0,0,0,1,3,1,1,1,Graduate
A4146,Recruitment Intern,Wipro,Information Technology,MNC,Part-time,Kolkata,West Bengal,Hybrid,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2281,6.0,Long-term,Paid,17500.0,Kolkata,West Bengal,Normal,15000.0,17500.0,1,0,1,0,0,1,3,1,1,1,Postgraduate
A4147,Talent Acquisition Intern,PhonePe,Manufacturing,Public Limited,Part-time,Chennai,Tamil Nadu,On-site,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/chennai/intern-2282,6.0,Long-term,Paid,22500.0,Chennai,Tamil Nadu,Normal,15000.0,22500.0,1,0,0,1,0,1,3,1,1,1,Postgraduate
A4148,Learning & Development Intern,IBM,Healthcare,Public Limited,Part-time,Gurugram,Haryana,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/gurugram/intern-2283,3.0,Medium-term,Paid,22500.0,Gurugram,Haryana,Normal,15000.0,22500.0,1,0,1,0,0,1,3,1,1,1,Postgraduate
A4149,HR Operations Intern,Capgemini,Fintech,MNC,Full-time,Gurugram,Haryana,On-site,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/gurugram/intern-2284,3.0,Medium-term,Paid,15000.0,Gurugram,Haryana,Normal,10000.0,15000.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4150,Learning & Development Intern,Swiggy,Healthcare,Private Limited,Full-time,Pune,Maharashtra,On-site,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/pune/intern-2285,6.0,Long-term,Paid,12500.0,Pune,Maharashtra,Normal,5000.0,12500.0,1,0,0,1,1,0,3,1,1,1,Graduate
A4151,Talent Acquisition Intern,Tata Motors,Healthcare,Public Limited,Part-time,Kolkata,West Bengal,Hybrid,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2286,3.0,Medium-term,Paid,17500.0,Kolkata,West Bengal,Normal,15000.0,17500.0,1,0,1,0,0,1,3,1,1,1,Graduate
A4152,Talent Acquisition Intern,Zepto,Information Technology,Enterprise,Part-time,Pune,Maharashtra,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2287,3.0,Medium-term,Paid,22500.0,Pune,Maharashtra,Normal,15000.0,22500.0,1,0,1,0,0,1,3,1,1,1,Postgraduate
A4153,HR Operations Intern,Myntra,Banking & Financial Services,Private Limited,Part-time,Kolkata,West Bengal,On-site,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/kolkata/intern-2288,2.0,Short-term,Paid,22500.0,Kolkata,West Bengal,Normal,15000.0,22500.0,1,0,0,1,0,1,3,1,1,1,Graduate
A4154,Talent Acquisition Intern,Cognizant,FMCG,MNC,Full-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/kolkata/intern-2289,6.0,Long-term,Paid,17500.0,Kolkata,West Bengal,Normal,5000.0,17500.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
A4155,Talent Acquisition Intern,Reliance Industries,Information Technology,Enterprise,Full-time,Pune,Maharashtra,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2290,3.0,Medium-term,Paid,17500.0,Pune,Maharashtra,Normal,5000.0,17500.0,1,0,0,1,1,0,3,1,1,1,Postgraduate
